947,66688,Ev-75011,Event,[atelier] Chuchote ta cabane · animé par Les Stéto – Pierre Jarlan,Popincourt,75011
948,66689,Ev-75001,Event,"GOAT III, by A2H",Louvre,75001
949,66690,Ev-75011,Event,[atelier] Playhouse · animé par Les Stéto,Popincourt,75011
950,66691,Ev-75011,Event,"[spectacle] Encyclies , Adrien Mondot & Nathalie Morazin",Popincourt,75011
951,66695,Ev-75016,Event,Les coulisses du stade Roland-Garros,Passy,75016
952,667,Pa-75019,Park,JARDIN DE LA RUE COMPANS,Buttes-Chaumont,75019
953,66700,Ev-75011,Event,[exposition] Sound of the city · de Grégoire Korganow,Popincourt,75011
954,66714,Ev-75011,Event,"[spectacle] MAN REC + M&M , Amala Dianor",Popincourt,75011
955,66716,Ev-75011,Event,[patrimoine] Visite guidée de la Maison des métallos,Popincourt,75011
956,66720,Ev-75011,Event,"[fête] La Maison du kika · avec dj BATS, Crazy, DigitalSparrow, Le Kabuki et invité·es",Popincourt,75011
957,66724,Ev-75011,Event,[projection] Collection Cinédanse · par Grégoire Korganow,Popincourt,75011
958,66729,Ev-75011,Event,[clubbling] Awir Leon · dj set,Popincourt,75011
959,66731,Ev-75011,Event,[projection] Monstre Magique · par Grégoire Korganow,Popincourt,75011
960,66736,Ev-75011,Event,"[rencontre] Les luttes trans · avec Anna Balsamo, Emmanuel Beaubatie et SMITH",Popincourt,75011
961,66739,Ev-75011,Event,[fête] fête métallos des familles,Popincourt,75011
962,66740,Ev-75011,Event,[spectacle] WO-MAN • Amala Dianor,Popincourt,75011
963,66741,Ev-75011,Event,"[spectacle] Coquilles ,Mouvements minuscules #2 d'Amala Dianor",Popincourt,75011
964,66744,Ev-75011,Event,"[rencontre] Le défi d'être soi avec Inès Weber, Arthur Germain et Amala Dianor",Popincourt,75011
965,66748,Ev-75002,Event,Polluons dans les bois… pendant que le loup n'y est pas !,Bourse,75002
966,66762,Ev-75020,Event,« Des grains de sable » : une exposition d'art contemporain au Carré de Baudouin,Menilmontant,75020
967,66764,Ev-75007,Event,Visite découverte des Invalides,Palais-Bourbon,75007
968,66765,Ev-75007,Event,"Aura Invalides, l'expérience immersive",Palais-Bourbon,75007
969,66772,Ev-75008,Event,Visite conférence - Le Soldat inconnu et la Flamme du Souvenir,Elysee,75008
970,66779,Ev-75002,Event,Atelier créatif spécial Noël,Bourse,75002
971,668,Pa-75019,Park,JARDIN DE NOTRE DAME DE FATIMA,Buttes-Chaumont,75019
972,66810,Ev-75019,Event,Exposition : Partout des arbres,Buttes-Chaumont,75019
973,66829,Ev-75012,Event,Le prisonnier de la Bastille,Reuilly,75012
974,66832,Ev-75008,Event,"Bal \Belle époque\"" à l'Hôtel de la Marine""",Elysee,75008
975,66833,Ev-75008,Event,"Bal de fin d'année \Second Empire\"" à l'Hôtel de la Marine""",Elysee,75008
976,66834,Ev-75008,Event,"Bal d'époque \Restauration et Monarchie de Juillet\"" à l'Hôtel de la Marine""",Elysee,75008
977,66835,Ev-75008,Event,"Bal d'époque \Premier Empire\"" à l'Hôtel de la Marine""",Elysee,75008
978,66836,Ev-75008,Event,"Bal d'époque \Louis XV et Louis XVI\"" à l'Hôtel de la Marine""",Elysee,75008
979,66837,Ev-75008,Event,"Bal costumé \Second Empire\"" à l'Hôtel de la Marine""",Elysee,75008
980,66838,Ev-75008,Event,EXPOSITION / La couleur parle toutes les langues. Œuvres choisies de la Collection Al Thani,Elysee,75008
981,66844,Ev-75005,Event,Mini Heure du conte,Pantheon,75005
982,66852,Ev-75010,Event,Atelier d'écriture - compliments en duo,Enclos saint laurent,75010
983,66853,Ev-75009,Event,Des rêves et des récits : exposition de Nora Chibah,Opera,75009
984,66860,Ev-75001,Event,Blind test et karaoke avec les bibliothèques du forum des halles,Louvre,75001
985,66862,Ev-75019,Event,"« Lesage, 100 ans de mode et de décoration » à admirer à la Galerie du 19M",Buttes-Chaumont,75019
986,66896,Ev-75007,Event,Concert aux Invalides : En résistance !,Palais-Bourbon,75007
987,669,Pa-75019,Park,SQUARE DU QUAI DE LA LOIRE,Buttes-Chaumont,75019
988,66923,Ev-75004,Event,Crescendo avec Boris Wild 2024-2025,Hotel de ville,75004
989,66960,Ev-75010,Event,Battle de compliments,Enclos saint laurent,75010
990,66964,Ev-75010,Event,Les histoires du soir,Enclos saint laurent,75010
991,66972,Ev-75004,Event,Soirée de Noël au Double Fond 2024-2025,Hotel de ville,75004
992,66973,Ev-75004,Event,Soirée du Jour de l'an au Double Fond,Hotel de ville,75004
993,66974,Ev-75004,Event,Une Saint-Valentin sous le signe de la magie 2025,Hotel de ville,75004
994,66980,Ev-75009,Event,L'heure du conte pour les bébés de 9 à 24 mois,Opera,75009
995,66981,Ev-75009,Event,L'heure du conte pour les 2-4 ans,Opera,75009
996,66985,Ev-75004,Event,"« La Belle aux cheveux d'or », un conte de fées de Marie-Catherine d'Aulnoy",Hotel de ville,75004
997,66997,Ev-75010,Event,Les ateliers des Mordus du manga Bibliothèque Claire Bretécher,Enclos saint laurent,75010
998,670,Pa-75019,Park,SQUARE DU PETIT BOIS,Buttes-Chaumont,75019
999,67023,Ev-75008,Event,"Une coopérative artistique inuite dans le Grand Nord canadien Kinngait, Nunavut",Elysee,75008
1000,67031,Ev-75003,Event,Les racontines,Temple,75003
1001,67033,Ev-75003,Event,Le petit atelier,Temple,75003
1002,67037,Ev-75001,Event,Performance : fresque de l'artiste la Tiote,Louvre,75001
1003,67042,Ev-75004,Event,Noël au Double Fond 2024,Hotel de ville,75004
1004,67048,Ev-75018,Event,Exposition et spectacles sur l'univers d'Audrey Poussier,Butte-Montmartre,75018
1005,67052,Ev-75004,Event,Un cocktail magique avec Maxence Vire au Théâtre Le Double Fond,Hotel de ville,75004
1006,67055,Ev-75004,Event,Le magicien voyageur avec Peter Din au Théâtre Le Double Fond,Hotel de ville,75004
1007,67060,Ev-75004,Event,Labyrinthe avec Sébastien Thill au Théâtre Le Double Fond,Hotel de ville,75004
1008,67075,Ev-75004,Event,La ville captivée : affichage et publicité au 18e siècle,Hotel de ville,75004
1009,67081,Ev-75006,Event,Atelier Conte en musique autour de l'improvisation par la Compagnie La voie des nuages,Luxembourg,75006
1010,67089,Ev-75019,Event,Sur le bout de la langue : comptines et berceuses du monde,Buttes-Chaumont,75019
1011,671,Pa-75019,Park,SQUARE EUGENIE COTTON,Buttes-Chaumont,75019
1012,67146,Ev-75003,Event,Exposition Paris 1793 - 1794 : une année révolutionnaire au musée Carnavalet - Histoire de Paris,Temple,75003
1013,67150,Ev-75014,Event,Prix des Mordus du Manga à la bibliothèque Benoîte Groult,Observatoire,75014
1014,67173,Ev-75007,Event,Dimanches en famille au musée Rodin,Palais-Bourbon,75007
1015,67184,Ev-75008,Event,"Chefs-d'œuvre de la Galerie Borghèse, au musée Jacquemart-André",Elysee,75008
1016,67195,Ev-75116,Event,"À la Toussaint, venez fêter « Dia de los Muertos » au Jardin d'Acclimatation !",\N,75116
1017,67282,Ev-75004,Event,Griffith-Gillespie Quintet à La Peniche Marcounet,Hotel de ville,75004
1018,67283,Ev-75020,Event,Hinds à La Bellevilloise,Menilmontant,75020
1019,67285,Ev-75004,Event,Gokungo à la Peniche Marcounet,Hotel de ville,75004
1020,67286,Ev-75020,Event,Oz et deviens - l'automne alchimique à la Bellevilloise,Menilmontant,75020
1021,67288,Ev-75020,Event,Pink Siifu et Turich Benjy à La Bellevilloise,Menilmontant,75020
1022,67289,Ev-75020,Event,Lion Babe à La Bellevilloise,Menilmontant,75020
1023,67290,Ev-75020,Event,Joe Goddard à La Bellevilloise,Menilmontant,75020
1024,67291,Ev-75020,Event,Medium Build à La Bellevilloise,Menilmontant,75020
1025,67292,Ev-75020,Event,Ginger Root à La Bellevilloise,Menilmontant,75020
1026,67293,Ev-75020,Event,Sarah Kinsley et Linn Koch-Emmery à La Bellevilloise,Menilmontant,75020
1027,67294,Ev-75020,Event,Nilüfer Yanya à La Bellevilloise,Menilmontant,75020
1028,67296,Ev-75020,Event,Boston Manor à La Bellevilloise,Menilmontant,75020
1029,67297,Ev-75020,Event,Sam Tompkins à La Bellevilloise,Menilmontant,75020
1030,67298,Ev-75005,Event,Dominique Lemerle « This is New » quartet au Son de la Terre,Pantheon,75005
1031,673,Pa-75019,Park,SQUARE CLAUDE BERNARD,Buttes-Chaumont,75019
1032,67300,Ev-75006,Event,"Projection Mois du film documentaire en jeunesse croisée avec le temps fort \Des mots à la bouche\"" : \""De vives voix\""""",Luxembourg,75006
1033,67301,Ev-75006,Event,Atelier brico déco de Noël,Luxembourg,75006
1034,67302,Ev-75006,Event,"Spectacle conte : \P'tit bonhomme des bois & Cie\"" par Pierre Delye""",Luxembourg,75006
1035,67305,Ev-75006,Event,Atelier d'écriture à partir des 9 vies extraordinaires de la princesse Gaya,Luxembourg,75006
1036,67316,Ev-75015,Event,Spectacle jeunesse Plume et Pitch à la bibliothèque Andrée Chedid,Vaugirard,75015
1037,67317,Ev-75015,Event,Concert par le groupe Saborsalsa à la bibliothèque Andrée Chedid,Vaugirard,75015
1038,67325,Ev-75015,Event,"Spectacle jeunesse \Souricette Blues\"" à la bibliothèque Andrée Chedid""",Vaugirard,75015
1039,67332,Ev-75006,Event,"Tournoi \Super Smash Bros Ultimate\""""",Luxembourg,75006
1040,67333,Ev-75019,Event,La Fille polaire au Théâtre Darius Milhaud,Buttes-Chaumont,75019
1041,67342,Ev-75003,Event,L'heure des tout petits,Temple,75003
1042,67343,Ev-75018,Event,Ateliers musicaux avec Iryn Moreira,Butte-Montmartre,75018
1043,67344,Ev-75018,Event,Graine de cinéma,Butte-Montmartre,75018
1044,67350,Ev-75012,Event,Mordus du Manga: Atelier Manga avec Chloé Harrand,Reuilly,75012
1045,67355,Ev-75006,Event,Les élèves de Rameau en concert à Malraux !,Luxembourg,75006
1046,67362,Ev-75012,Event,"« Le Milieu des choses », une œuvre de Javier Carro Temboury pour Black Swan Real Estate Capital",Reuilly,75012
1047,67371,Ev-75009,Event,Grand Concert de Chants Traditionnels de Noël,Opera,75009
1048,67382,Ev-75013,Event,Rétrospective Cinéma muet danois à la Fondation Pathé,Gobelins,75013
1049,67397,Ev-75005,Event,"Mehdi Qotbi, une vie, une œuvre à L'Institut du monde arabe",Pantheon,75005
1050,674,Pa-75019,Park,JARDIN ANAIS NIN,Buttes-Chaumont,75019
1051,67412,Ev-75001,Event,Kenyon Dixon en concert à Paris,Louvre,75001
1052,67436,Ev-75018,Event,Cycle Migrations : écoutez l'Afghanistan,Butte-Montmartre,75018
1053,67465,Ev-75019,Event,Le Cirque Trottola revient avec un chapiteau flambant neuf au CENTQUATRE-PARIS (104),Buttes-Chaumont,75019
1054,67468,Ev-75015,Event,"\La distinction de sexe : une nouvelle approche de l'égalité\"" - Irène Thery""",Vaugirard,75015
1055,67471,Ev-75015,Event,"\Voyage autour de Saturne\"" - Sandrine Guerlet""",Vaugirard,75015
1056,67493,Ev-75018,Event,Cycle Migrations : L'Afghanistan en images et en discussion,Butte-Montmartre,75018
1057,67515,Ev-75006,Event,Tribu Modern Recital,Luxembourg,75006
1058,67517,Ev-75015,Event,"\Hommage à Jacques Bouveresse\"" - Pierre Fasula""",Vaugirard,75015
1059,67527,Ev-75015,Event,Exposition Pablo Buelvas,Vaugirard,75015
1060,67528,Ev-75015,Event,"\Aux origines paléolithiques de la narration graphique\"" - Marc Azéma""",Vaugirard,75015
1061,67552,Ev-75005,Event,Les Animaux du Pacifique - Spectacle Bibliothèque Buffon,Pantheon,75005
1062,67558,Ev-75016,Event,Exposition « Silex and the city » au Musée de l'Homme,Passy,75016
1063,67581,Ev-75015,Event,"\Les démocraties face au jihadisme européen\"" - Hugo Micheron""",Vaugirard,75015
1064,67583,Ev-75015,Event,"\Une intelligence pas si artificielle que ça\"" - P. Tubaro et A. Casilli""",Vaugirard,75015
1065,67586,Ev-75015,Event,"\Désoccidentalisation : repenser l'ordre du monde\"" - Didier Billion""",Vaugirard,75015
1066,67588,Ev-75015,Event,"\Humains et animaux : la société qui vient\"" - Etienne Bimbenet""",Vaugirard,75015
1067,67594,Ev-75015,Event,"\L'art d'accord avec la nature\"" - Compagnie La Cupis""",Vaugirard,75015
1068,67617,Ev-75019,Event,Les Singulier·es 2025,Buttes-Chaumont,75019
1069,67636,Ev-75016,Event,Les Fleurs d'Yves Saint Laurent au Musée Yves Saint Laurent,Passy,75016
1070,67639,Ev-75007,Event,Speedy Graphito : La Grande Illusion · L’expérience immersive au cœur de la création,Palais-Bourbon,75007
1071,67642,Ev-75016,Event,"L'or des Ming, Fastes et beautés de la Chine impériale (14e – 17e siècle) au Musée Guimet",Passy,75016
1072,67655,Ev-75001,Event,"Family Ties, les portraits de famille de Tina Barney s'exposent au Jeu de Paume",Louvre,75001
1073,67663,Ev-75007,Event,"Harriet Backer (1845-1932), la musique des couleurs au Musée d'Orsay",Palais-Bourbon,75007
1074,67664,Ev-75020,Event,Stelios Petrakis Quartet,Menilmontant,75020
1075,67666,Ev-75020,Event,Julie Campiche & Louise Knobil,Menilmontant,75020
1076,67668,Ev-75020,Event,Chocho Cannelle,Menilmontant,75020
1077,67681,Ev-75019,Event,Le Repaire des Lucioles : une pièce entre réalité et onirisme,Buttes-Chaumont,75019
1078,67683,Ev-75020,Event,Pierre Christophe,Menilmontant,75020
1079,67684,Ev-75005,Event,Lana Gray Quintet & Guest,Pantheon,75005
1080,67685,Ev-75005,Event,Serge Merlaud quartet,Pantheon,75005
1081,67686,Ev-75005,Event,Irene Amata 4et,Pantheon,75005
1082,67688,Ev-75005,Event,Germain Cornet Quintet,Pantheon,75005
1083,67689,Ev-75005,Event,MOJOW release party nouvel Album,Pantheon,75005
1084,67690,Ev-75005,Event,KATADYSI quartet,Pantheon,75005
1085,67691,Ev-75013,Event,CONVOITISE x Baptiste Mathieu Homo,Gobelins,75013
1086,67713,Ev-75019,Event,Quatre murs et un toit,Buttes-Chaumont,75019
1087,67714,Ev-75018,Event,Spectacle Et puis s’en va : l’album pour de vrai,Butte-Montmartre,75018
1088,67721,Ev-75011,Event,Quand viendra la vague,Popincourt,75011
1089,67725,Ev-75011,Event,n degrés de liberté,Popincourt,75011
1090,67727,Ev-75011,Event,"L'arbre, le maire et la médiathèque",Popincourt,75011
1091,67735,Ev-75010,Event,DUO de DUOS : CINE-CONCERT,Enclos saint laurent,75010
1092,67767,Ev-75014,Event,Petite ceinture et grande bretelles,Observatoire,75014
1093,67794,Ev-75005,Event,"Exposition \À lire et à manger\"" à la bibliothèque Sainte-Geneviève""",Pantheon,75005
1094,67795,Ev-75003,Event,Découvrez l'exposition « Luxe de poche : petits objets précieux au siècle des Lumières »,Temple,75003
1095,67802,Ev-75009,Event,Drag Race France : la saison 3 dévoile son spectacle,Opera,75009
1096,67804,Ev-75005,Event,"Corita Kent : la révolution joyeuse, au Collège des Bernardins",Pantheon,75005
1097,67805,Ev-75016,Event,"Le trompe-l'œil de 1952 à nos jours, l'expo au musée Marmottant Monet",Passy,75016
1098,67836,Ev-75019,Event,Pierre Tereygeol invite Guillaume Latil,Buttes-Chaumont,75019
1099,67837,Ev-75019,Event,La Cozna,Buttes-Chaumont,75019
1100,67839,Ev-75019,Event,Cérémonie de thé,Buttes-Chaumont,75019
1101,67840,Ev-75003,Event,Exposition : Cosmos et Vanitas par Ylva Snöfrid,Temple,75003
1102,67841,Ev-75019,Event,Oko,Buttes-Chaumont,75019
1103,67842,Ev-75019,Event,Pagnes arrachés,Buttes-Chaumont,75019
1104,67844,Ev-75019,Event,Trablos,Buttes-Chaumont,75019
1105,67845,Ev-75019,Event,Chant song,Buttes-Chaumont,75019
1106,67847,Ev-75019,Event,Hélène Duret Solo,Buttes-Chaumont,75019
1107,67852,Ev-75019,Event,Bruine,Buttes-Chaumont,75019
1108,67863,Ev-75004,Event,Aurore - La Belle au Bois ne s'endort pas,Hotel de ville,75004
1109,67864,Ev-75008,Event,"Paris Design Week : \Escale\"" de Pierre Renart à l'Hôtel de la Marine""",Elysee,75008
1110,67868,Ev-75008,Event,"Paris Design Week : \Day Bed\"" du collectif Uchronia à l'Hôtel de la Marine""",Elysee,75008
1111,67869,Ev-75016,Event,"« Migrations, une odyssée humaine », l'expo au Musée de l'Homme",Passy,75016
1112,67870,Ev-75018,Event,"Jacques Prévert : rêveur d'images, au Musée de Montmartre",Butte-Montmartre,75018
1113,67873,Ev-75008,Event,Conférence « Extraordinaires ébénistes : Jean-Henri Riesener » par Marc-André Paulin,Elysee,75008
1114,67875,Ev-75018,Event,Atelier découverte Cubetto,Butte-Montmartre,75018
1115,67878,Ev-75001,Event,"La thématique Refaire l'amour, la comédie romantique dans tous ses états continue au Forum des images",Louvre,75001
1116,67881,Ev-75009,Event,A dos d'escargot,Opera,75009
1117,67898,Ev-75006,Event,"Le roman de Saint-Sulpice : Paris, Coeur de Lumières",Luxembourg,75006
1118,67935,Ev-75018,Event,5 photographes émergent·es à découvrir en plein air sur le pont Saint-Ange (18e),Butte-Montmartre,75018
1119,67940,Ev-75009,Event,« Je pense encore à vous »,Opera,75009
1120,67941,Ev-75015,Event,Atelier Diorama,Vaugirard,75015
1121,67942,Ev-75015,Event,"Le papier peint jaune, pièce de théâtre fantastique et féministe au Théâtre Silvia Monfort",Vaugirard,75015
1122,67945,Ev-75015,Event,Petits contes givrés,Vaugirard,75015
1123,67964,Ev-75006,Event,"Exposition Marc Dailly, Les lumières de l'intime",Luxembourg,75006
1124,67965,Ev-75018,Event,Monte le son : Stranded Horse en concert,Butte-Montmartre,75018
1125,67967,Ev-75015,Event,"Les B.O. de Joël Pommerat, concert inédit au Théâtre Silvia Monfort",Vaugirard,75015
1126,67969,Ev-75008,Event,Des soirées d’opéra au Musée Jacquemart-André,Elysee,75008
1127,67972,Ev-75015,Event,"Pister les créatures fabuleuses, jeu de piste théâtro-philosophique pour toute la famille au Théâtre Silvia Monfort",Vaugirard,75015
1128,67979,Ev-75015,Event,Primordial : laboratoire de la pulsation au Théâtre Silvia Monfort,Vaugirard,75015
1129,67981,Ev-75015,Event,"Les quatre points cardinaux sont trois, ou comment conjuguer poésie et acrobatie au Théâtre Silvia Monfort",Vaugirard,75015
1130,67982,Ev-75020,Event,Avale-moi si tu peux !,Menilmontant,75020
1131,67984,Ev-75015,Event,"Howl 2122, ode à la jeunesse sous forme de slam théâtral au Théâtre Silvia Monfort",Vaugirard,75015
1132,67985,Ev-75015,Event,"Circus Remake, cirque festif et inventif au Théâtre Silvia Monfort",Vaugirard,75015
1133,67987,Ev-75020,Event,Trolls d'Ogresse,Menilmontant,75020
1134,67990,Ev-75011,Event,Art'R 2024 / « Assemblée » de la compagnie Sauf le Dimanche,Popincourt,75011
1135,67993,Ev-75015,Event,Académie Fratellini : création collective des apprenti·e·s de l’école de cirque au Théâtre Silvia MOnf,Vaugirard,75015
1136,67995,Ev-75015,Event,"Waré Mono, quand la danse sublime les failles : un spectacle à voir en famille au Théâtre Silvia Monfort",Vaugirard,75015
1137,67996,Ev-75015,Event,"Iterations, tours de passe-passe corporel au Théâtre Silvia Monfort",Vaugirard,75015
1138,67999,Ev-75015,Event,"Zonder, numéro chorégraphique jubilatoire au Théâtre Silvia Monfort",Vaugirard,75015
1139,68000,Ev-75015,Event,"Taranto Aleatorio, spectacle de flamenco drôle et fiévreux au Théâtre Silvia Monfort",Vaugirard,75015
1140,68003,Ev-75015,Event,"By Heart, une expérience théâtrale autour de la mémoire à vivre au Théâtre Silvia Monfort",Vaugirard,75015
1141,68012,Ev-75015,Event,"Morphing, boum pour enfants au Théâtre Silvia Monfort",Vaugirard,75015
1142,68014,Ev-75015,Event,"16 Levers de soleil, ciné-concert au Théâtre Silvia Monfort",Vaugirard,75015
1143,68046,Ev-75003,Event,UTO,Temple,75003
1144,68070,Ev-75015,Event,"Sarabande, manège musical au Théâtre Silvia Monfort",Vaugirard,75015
1145,68073,Ev-75015,Event,"Loco, spectacle de marionnettes absurde et surréaliste au Théâtre Silvia Monfort",Vaugirard,75015
1146,68078,Ev-75015,Event,"Une Ombre vorace, épopée théâtrale alpine entre fiction et réalité au Théâtre Silvia Monfort",Vaugirard,75015
1147,68086,Ev-75015,Event,"Sillages, quand les souvenirs rebondissent : cirque au Théâtre Silvia Monfort",Vaugirard,75015
1148,68087,Ev-75015,Event,"Impérial Orphéon, bal festif au Théâtre Silvia Monfort",Vaugirard,75015
1149,68089,Ev-75013,Event,P’tit Bonhomme & Cie,Gobelins,75013
1150,68095,Ev-75015,Event,"Jubilä, solo clownesque au Théâtre Silvia Monfort",Vaugirard,75015
1151,68097,Ev-75015,Event,"Trouble, quintet déconcertant à découvrir au Théâtre Silvia Monfort",Vaugirard,75015
1152,68113,Ev-75011,Event,"Exposition collective « Nouveau Regard, une exploration photographique »",Popincourt,75011
1153,68115,Ev-75011,Event,La médiathèque fête ses cinquante ans !,Popincourt,75011
1154,68121,Ev-75014,Event,Journée mondiale du Kamishibaï à la bibliothèque Aimé Césaire,Observatoire,75014
1155,68122,Ev-75010,Event,Entrez dans la Ronde des Contes avec Nathalie Leone,Enclos saint laurent,75010
1156,68123,Ev-75010,Event,Séance d'improvisation : Inventons des histoires avec la conteuse Nathalie Leone,Enclos saint laurent,75010
1157,68133,Ev-75015,Event,Soirée jeux de société,Vaugirard,75015
1158,68136,Ev-75015,Event,Balade naturaliste au parc Georges Brassens,Vaugirard,75015
1159,68154,Ev-75015,Event,Paris sport familles : Bougez en famille à la piscine Emile Anthoine,Vaugirard,75015
1160,68163,Ev-75019,Event,Paris sport familles : multisports au gymnase Atlas,Buttes-Chaumont,75019
1161,68165,Ev-75020,Event,Paris sport familles : motricité/coordination au gymnase Paul Meurice,Menilmontant,75020
1162,68176,Ev-75008,Event,Visite contée : Le murmure des couleurs,Elysee,75008
1163,68187,Ev-75013,Event,"Matchs gratuits du Paris FC pour la saison 2024-2025, le programme complet",Gobelins,75013
1164,68213,Ev-75004,Event,Nancy and The Ramblers sur Seine à La Peniche Marcounet,Hotel de ville,75004
1165,68214,Ev-94200,Event,Le Vivier X Théâtre El Duende : En route pour une 4ème édition,Unknown,94200
1166,68215,Ev-75005,Event,Jacques Vidal Quintette - Les Fables de Mingus au Son de la Terre,Pantheon,75005
1167,68216,Ev-75005,Event,Nicolas Torracinta Gilles Barikosky quartet Lento au Son de la Terre,Pantheon,75005
1168,68217,Ev-75001,Event,Torkestra au Baiser Salé,Louvre,75001
1169,68218,Ev-75005,Event,An Evening with the Joan Minor Quartet au Son de la Terre,Pantheon,75005
1170,68219,Ev-75005,Event,Who Parked The Car au Son de la Terre,Pantheon,75005
1171,68220,Ev-75012,Event,Girl Scout en concert au Supersonic,Reuilly,75012
1172,68225,Ev-75013,Event,FOGG x MÉZINC à La Dame de Canton,Gobelins,75013
1173,68226,Ev-93170,Event,Straight Arrows + Spaghetti Sluts + Mont Loser (L'Inter Hors les Murs au Sample),Unknown,93170
1174,68227,Ev-75012,Event,junodream en concert au Supersonic,Reuilly,75012
1175,68228,Ev-75004,Event,Séva Swing Sinatra Quartet à La Peniche Marcounet,Hotel de ville,75004
1176,68237,Ev-75019,Event,Monte le son : concert Belfour,Buttes-Chaumont,75019
1177,68246,Ev-75012,Event,Atelier de dessin manga avec Mister Mango,Reuilly,75012
1178,68268,Ev-75013,Event,"Klonaris/Thomadaki, « J'accède à l'Ange par ton extase »",Gobelins,75013
1179,68274,Ev-75015,Event,"Kaijû, une histoire monstrueuse du cinéma japonais 1954 - 2024",Vaugirard,75015
1180,68282,Ev-75017,Event,Bébés lyriques,Batignolles,75017
1181,68284,Ev-75015,Event,MAIF Ekiden de Paris,Vaugirard,75015
1182,68291,Ev-75015,Event,La Course des Lumières à Paris,Vaugirard,75015
1183,68292,Ev-75019,Event,"Les Petits mondes de papier d'Elena Selena, l'expo à Little Villette",Buttes-Chaumont,75019
1184,68294,Ev-75013,Event,"Bicentenaire de l'invention de la photographie, à Quai de la Photo",Gobelins,75013
1185,68295,Ev-75001,Event,10km HOKA Paris Centre,Louvre,75001
1186,68310,Ev-75012,Event,"Baits , Plastic Palms , Kingz Mansion au Supersonic",Reuilly,75012
1187,68311,Ev-75013,Event,Orlando,Gobelins,75013
1188,68320,Ev-75009,Event,"Le livre de la jungle, le musical",Opera,75009
1189,68322,Ev-75010,Event,Aladdin au Théâtre Antoine,Enclos saint laurent,75010
1190,68324,Ev-75010,Event,"Madagascar, une aventure musicale",Enclos saint laurent,75010
1191,68325,Ev-75002,Event,"Ulysse, l'odyssée musicale",Bourse,75002
1192,68326,Ev-75007,Event,"Merlin, la folle histoire",Palais-Bourbon,75007
1193,68327,Ev-75004,Event,Journée « Paris en jeux » à la Bibliothèque historique,Hotel de ville,75004
1194,68331,Ev-75007,Event,10 km de la Tour Eiffel 2024,Palais-Bourbon,75007
1195,68340,Ev-75005,Event,DRAMA KIDS - stage de théâtre pour enfants,Pantheon,75005
1196,68342,Ev-75016,Event,"Claverie, Nikly : un atelier en partage",Passy,75016
1197,68345,Ev-75016,Event,Rencontre avec Michelle Nikly et Jean Claverie,Passy,75016
1198,68353,Ev-75020,Event,"Conte \Razina la sage sultane\"" par Nezha Lakhal-Chevé""",Menilmontant,75020
1199,68360,Ev-75009,Event,Winnie et le coffre aux merveilles,Opera,75009
1200,68372,Ev-75012,Event,Atelier : Ciné plongée dans les collections de la plateforme VOD Les Yeux Doc,Reuilly,75012
1201,68396,Ev-75012,Event,Les plantes sauvages de la Coulée verte,Reuilly,75012
1202,68401,Ev-75012,Event,Balade plantes sauvages & dégustation au Bois de Vincennes,Reuilly,75012
1203,68412,Ev-75019,Event,Balade plantes sauvages & atelier cuisine,Buttes-Chaumont,75019
1204,68425,Ev-75019,Event,Atelier cuisine sauvage Paris 19e,Buttes-Chaumont,75019
1205,68446,Ev-75014,Event,Heure du conte maternelle et primaire (octobre-décembre),Observatoire,75014
1206,68449,Ev-75014,Event,Heure du conte Petite enfance (octobre-décembre),Observatoire,75014
1207,68456,Ev-75011,Event,"Jean Pierre Schneider : « La chaise, le canal »",Popincourt,75011
1208,68476,Ev-75012,Event,"Lecture théâtre d'ombres et atelier \Les livres s'animent\""""",Reuilly,75012
1209,68484,Ev-75012,Event,"Les rendez-vous Inattendus : Atelier \Corps en mouvement\""""",Reuilly,75012
1210,68493,Ev-75012,Event,"Spectacle / performance \Empreintes\"" autour des contes""",Reuilly,75012
1211,68494,Ev-75012,Event,"Temps fort Oralité: Atelier \Boucle d'or et les 3 ours\""""",Reuilly,75012
1212,68497,Ev-75013,Event,Découverte du jeu transmédia Hunting Grounds Of The Great Spirit,Gobelins,75013
1213,68503,Ev-75020,Event,"Concert \Roses des vents\""""",Menilmontant,75020
1214,68508,Ev-75012,Event,Carte blanche au public : atelier point de croix space invaders !,Reuilly,75012
1215,68512,Ev-75001,Event,"Cinékids : \Mystère et boule de gomme\"" - la programmation jeune public du mois d'octobre au Forum des images""",Louvre,75001
1216,68515,Ev-75011,Event,Matinée jeux de société,Popincourt,75011
1217,68517,Ev-75012,Event,Atelier créatif de Noël,Reuilly,75012
1218,68522,Ev-75012,Event,Festin festif,Reuilly,75012
1219,68538,Ev-75001,Event,#JazzDeDemain ELLINOA présente MEJIRO,Louvre,75001
1220,68565,Ev-75012,Event,Zoom sur le Rougegorge familier,Reuilly,75012
1221,68566,Ev-75012,Event,Les oiseaux de la Petite Ceinture,Reuilly,75012
1222,68604,Ev-75012,Event,Exposition « Y'a pas bon les clichés »,Reuilly,75012
1223,68612,Ev-75004,Event,Exposition « Total » de Martine Syms à Lafayette Anticipations,Hotel de ville,75004
1224,68613,Ev-75009,Event,Jeu de piste à Paris : Sous les Passages Couverts,Opera,75009
1225,68617,Ev-75005,Event,Spectacle Racontars arctiques au théâtre Mouffetard (5e),Pantheon,75005
